paper_index,label,index
10078575,3,16118
9133553,1,16119
16216674,2,16120
8971079,2,16121
9813074,1,16122
12941725,3,16123
10447519,2,16124
10433062,3,16125
9217885,1,16126
9679670,2,16127
10393957,2,16128
8224807,2,16129
15587767,3,16130
17932620,2,16131
15578722,2,16132
7672484,3,16133
17709888,2,16134
9628270,2,16135
1510787,2,16136
14646187,3,16137
17509069,3,16138
9402972,3,16139
17003308,3,16140
19531260,3,16141
15842549,3,16142
6953937,1,16143
11679444,2,16144
10896647,3,16145
8425658,2,16146
16488949,3,16147
10580431,3,16148
8636427,2,16149
15126524,3,16150
10520614,3,16151
10368565,2,16152
2261825,2,16153
17578587,3,16154
2606746,2,16155
18414396,3,16156
1551496,3,16157
11484077,2,16158
15616024,3,16159
11431461,1,16160
17629492,3,16161
15451919,3,16162
11487743,2,16163
15889095,2,16164
3159329,3,16165
1606723,2,16166
15132889,3,16167
11723073,3,16168
7573492,1,16169
8792094,2,16170
8388664,1,16171
18650373,2,16172
9042129,2,16173
17351667,1,16174
16354680,3,16175
7867885,2,16176
10727441,3,16177
18556338,2,16178
19558686,3,16179
2240915,3,16180
16033730,2,16181
12032107,3,16182
11194219,3,16183
19720998,2,16184
3134264,1,16185
9933450,2,16186
11585369,2,16187
12880128,2,16188
9218758,2,16189
14966041,3,16190
15823283,3,16191
7498975,3,16192
16380476,2,16193
9166673,3,16194
17327434,1,16195
17349009,2,16196
3275145,3,16197
4054448,2,16198
19394939,3,16199
15738376,3,16200
3771787,1,16201
18375411,3,16202
11244483,2,16203
1978328,1,16204
14564682,3,16205
15123681,3,16206
10868943,3,16207
17070446,3,16208
2621411,1,16209
17393333,1,16210
11700333,2,16211
9075797,2,16212
19755007,3,16213
2283580,2,16214
16002175,3,16215
2445817,2,16216
8733139,2,16217
9747644,3,16218
14747210,3,16219
8425483,3,16220
10333086,3,16221
11317668,2,16222
18539916,3,16223
10549628,2,16224
3028167,1,16225
6765224,2,16226
16505222,3,16227
15277429,3,16228
12386035,3,16229
8359580,3,16230
8732705,2,16231
12377301,2,16232
6810707,1,16233
17545473,3,16234
2629641,2,16235
3015785,1,16236
18477810,2,16237
18455963,2,16238
12831406,3,16239
1516514,3,16240
1907567,1,16241
16699045,2,16242
11272162,2,16243
8933279,2,16244
8238507,3,16245
7537670,2,16246
1387153,2,16247
10230651,2,16248
7716139,1,16249
9489533,2,16250
17425917,2,16251
14673690,2,16252
16813737,2,16253
7673396,2,16254
2567261,2,16255
18593483,3,16256
2563711,1,16257
6952765,2,16258
1606724,2,16259
11891019,3,16260
9051589,1,16261
8647933,3,16262
12017230,3,16263
18922158,3,16264
15983290,3,16265
2628041,2,16266
10404280,1,16267
6840281,1,16268
9566642,2,16269
3292329,1,16270
9754819,3,16271
16911626,2,16272
7847389,2,16273
9326333,3,16274
9792546,3,16275
12451433,3,16276
12741441,3,16277
15277409,3,16278
11231974,3,16279
11441119,2,16280
10889129,2,16281
17263930,3,16282
15161801,3,16283
8664448,2,16284
15765120,2,16285
1763069,1,16286
1936706,2,16287
11145667,2,16288
9545119,3,16289
3113773,3,16290
11460579,2,16291
19143821,2,16292
6749631,1,16293
17560573,1,16294
8692797,1,16295
18360260,2,16296
15220242,2,16297
10535448,2,16298
18611252,3,16299
1626567,3,16300
9580104,3,16301
2824647,2,16302
7537259,1,16303
7895947,2,16304
2338751,3,16305
8858217,2,16306
16273109,2,16307
8594883,1,16308
10078561,3,16309
7619351,3,16310
3948645,2,16311
12647843,2,16312
2837042,2,16313
10969847,3,16314
6610693,2,16315
3514327,1,16316
7789630,2,16317
2025268,1,16318
8528248,3,16319
12676562,3,16320
1425089,3,16321
18559877,1,16322
17360338,2,16323
11465941,2,16324
10099967,2,16325
9006306,3,16326
9209206,3,16327
11315839,3,16328
1884902,2,16329
16249435,3,16330
8485872,2,16331
11202214,3,16332
15292346,2,16333
9421467,2,16334
11105070,1,16335
15161742,3,16336
7887548,2,16337
19768110,2,16338
9679666,2,16339
17954427,3,16340
15855308,2,16341
1782596,1,16342
10671941,2,16343
18539754,3,16344
1933705,2,16345
12843189,3,16346
2522305,1,16347
16443892,3,16348
19727402,2,16349
10370980,2,16350
8603873,2,16351
7489840,3,16352
11522695,2,16353
1628770,1,16354
3021548,1,16355
2912706,1,16356
3134983,2,16357
11424235,3,16358
16644248,1,16359
17443551,3,16360
9114140,2,16361
6343021,2,16362
15220240,3,16363
12882863,2,16364
9032108,3,16365
1612199,3,16366
18267303,3,16367
1521731,3,16368
15035976,2,16369
8163058,3,16370
15561940,2,16371
7789624,2,16372
11806653,2,16373
2416619,1,16374
11994496,2,16375
15467837,2,16376
18752687,3,16377
1462981,2,16378
19516902,3,16379
8486663,1,16380
8610431,2,16381
9404411,1,16382
15616247,3,16383
12967942,3,16384
17968982,2,16385
2227134,3,16386
7463069,1,16387
16188519,3,16388
9458958,1,16389
6092811,1,16390
8636359,2,16391
6223195,1,16392
15308383,3,16393
16828499,2,16394
9051371,2,16395
1569152,2,16396
4042800,3,16397
16274479,3,16398
2951125,2,16399
2991051,2,16400
1908143,2,16401
8871454,3,16402
18976457,3,16403
17997807,3,16404
8522054,3,16405
12351452,3,16406
11836850,3,16407
19387106,3,16408
9589227,3,16409
7418970,2,16410
16225162,3,16411
16046312,3,16412
18515811,3,16413
10372238,3,16414
7821163,3,16415
16443791,3,16416
17144883,3,16417
8248212,2,16418
16249429,1,16419
8033523,3,16420
16629716,2,16421
1448404,3,16422
7730870,2,16423
18349069,2,16424
18779574,2,16425
9683605,2,16426
6790687,2,16427
15483092,2,16428
9314637,2,16429
12941958,1,16430
2521806,1,16431
6895508,1,16432
12436483,2,16433
15983314,3,16434
18423039,2,16435
3499865,2,16436
8261759,2,16437
9823540,1,16438
7860757,2,16439
2318983,2,16440
15579791,3,16441
8101546,3,16442
3257379,2,16443
10469372,1,16444
6121222,2,16445
12092457,2,16446
10811574,2,16447
9222639,1,16448
3061858,1,16449
16214939,1,16450
9345116,2,16451
7041259,1,16452
8623868,2,16453
15467822,2,16454
8591814,1,16455
116969,1,16456
12145247,3,16457
6305213,1,16458
11058894,3,16459
16011013,3,16460
16298697,3,16461
2522407,1,16462
7650572,1,16463
9113209,2,16464
12242455,3,16465
12559201,1,16466
8862949,2,16467
18716051,2,16468
16241909,3,16469
9519757,3,16470
16198213,3,16471
14742252,1,16472
2753246,3,16473
12610033,3,16474
15808783,3,16475
913975,1,16476
7646474,1,16477
2567374,3,16478
14687894,3,16479
15827563,3,16480
7899179,2,16481
8056182,2,16482
1323143,1,16483
17184177,3,16484
12823237,2,16485
2175235,1,16486
19602480,3,16487
10802052,3,16488
17631647,2,16489
12436340,2,16490
7678825,1,16491
10527803,1,16492
18294380,3,16493
18288891,1,16494
9013043,2,16495
16470537,1,16496
3792695,2,16497
1776893,2,16498
3421907,1,16499
11756343,2,16500
19033409,3,16501
1359788,2,16502
17952840,3,16503
3016167,1,16504
16451732,3,16505
16497686,3,16506
2333960,2,16507
3473986,1,16508
16410358,1,16509
3996172,2,16510
17919266,2,16511
8012143,2,16512
3540010,3,16513
1393277,1,16514
18245568,3,16515
2340795,2,16516
8366922,2,16517
15557171,2,16518
9379064,1,16519
10030326,3,16520
9589232,3,16521
3662584,2,16522
8026285,3,16523
1579407,2,16524
19368707,3,16525
17785799,2,16526
15627647,2,16527
6369971,3,16528
12436333,3,16529
16585566,2,16530
18048763,3,16531
16706569,3,16532
12417628,2,16533
16019717,2,16534
10323407,2,16535
15189740,2,16536
16842476,2,16537
8554587,2,16538
9301346,2,16539
2160867,1,16540
7436474,2,16541
6986766,2,16542
16448524,3,16543
12235255,1,16544
17940430,3,16545
11694472,3,16546
9115576,2,16547
12592644,2,16548
11157681,1,16549
19092550,3,16550
7713315,3,16551
17124308,2,16552
15210770,2,16553
14633343,2,16554
6116343,1,16555
16046319,3,16556
16280642,3,16557
2140086,3,16558
9626139,3,16559
11127456,2,16560
18191056,3,16561
16801592,3,16562
17417692,3,16563
8269813,2,16564
15784705,2,16565
11298122,2,16566
531501,1,16567
11128356,2,16568
19959591,3,16569
10882321,2,16570
10931424,2,16571
9032099,3,16572
8608603,2,16573
16628253,2,16574
11703436,2,16575
18207200,3,16576
15867147,1,16577
12351466,3,16578
12107755,1,16579
12520519,2,16580
3106832,1,16581
12722028,3,16582
10615960,3,16583
16406727,3,16584
5165621,1,16585
17653050,3,16586
7326031,1,16587
19366950,3,16588
8883032,1,16589
18025464,2,16590
17668636,2,16591
7797090,1,16592
18311511,2,16593
3769720,3,16594
3666320,3,16595
19652945,3,16596
4029511,1,16597
8435549,3,16598
8740250,3,16599
15630048,3,16600
17994213,3,16601
8554207,3,16602
1607068,3,16603
16249537,3,16604
15590460,3,16605
3322619,2,16606
10510434,3,16607
6360768,2,16608
1692521,3,16609
11679450,2,16610
17382458,3,16611
11423477,1,16612
8887146,2,16613
17496359,2,16614
9627764,2,16615
14501785,1,16616
9713013,3,16617
12788879,3,16618
10999796,3,16619
8528247,3,16620
7895955,3,16621
8469915,3,16622
7821134,3,16623
8960900,3,16624
1293153,1,16625
2117948,3,16626
11979019,3,16627
1547685,3,16628
11919129,3,16629
10480605,1,16630
17991718,3,16631
8833557,3,16632
9589653,2,16633
9817917,2,16634
8904926,3,16635
18078853,3,16636
8299440,2,16637
2384600,1,16638
7555535,3,16639
7989470,3,16640
2649324,2,16641
8738974,2,16642
19203392,3,16643
17326333,3,16644
8454105,2,16645
7556948,2,16646
7485382,2,16647
16608888,3,16648
2253403,2,16649
16431079,2,16650
10396539,3,16651
6824815,1,16652
15677512,3,16653
8816982,2,16654
19019231,3,16655
12153377,3,16656
12525833,2,16657
8109185,3,16658
1865159,2,16659
16415884,3,16660
10102698,1,16661
6300315,1,16662
7929616,3,16663
3135758,2,16664
16010524,3,16665
1551494,2,16666
16597691,1,16667
10874053,2,16668
8842603,3,16669
1665546,1,16670
17130475,1,16671
7859946,1,16672
9630144,2,16673
11160777,3,16674
15195686,1,16675
18044107,3,16676
17521809,2,16677
11502801,3,16678
10068385,3,16679
7983528,1,16680
2204503,2,16681
1900343,3,16682
7618940,2,16683
15727946,3,16684
11086023,3,16685
12829653,1,16686
6237013,2,16687
18803987,3,16688
18025414,2,16689
15983205,2,16690
18644868,1,16691
15302780,3,16692
10857932,2,16693
2785225,3,16694
7589943,3,16695
9826025,1,16696
10465266,3,16697
16249461,3,16698
15946117,3,16699
9786807,2,16700
9221759,2,16701
340310,1,16702
7589820,3,16703
6381179,2,16704
2150210,1,16705
10871199,3,16706
10319147,1,16707
2962015,2,16708
9119545,3,16709
16127779,2,16710
2996724,1,16711
3240834,3,16712
12017400,3,16713
9787722,3,16714
2976072,1,16715
11134258,1,16716
12052393,2,16717
11393550,2,16718
10886433,2,16719
9223388,3,16720
913920,2,16721
3930380,1,16722
1691724,2,16723
3002783,1,16724
18981127,2,16725
2245601,3,16726
9043946,2,16727
8799621,2,16728
15084263,2,16729
11272209,3,16730
15277411,3,16731
12789653,3,16732
12486269,3,16733
6499637,2,16734
8210295,3,16735
11237914,3,16736
1532514,1,16737
1301404,1,16738
9771255,2,16739
15104693,1,16740
18932203,2,16741
18316394,3,16742
2792575,3,16743
8423228,3,16744
6840627,1,16745
15128287,1,16746
7364163,2,16747
7544802,2,16748
7918284,2,16749
7612150,2,16750
17906687,3,16751
9661650,2,16752
2753232,1,16753
11431601,3,16754
8675652,3,16755
15524164,3,16756
18319326,2,16757
16713435,3,16758
2666217,2,16759
10332681,3,16760
17076359,3,16761
17170378,3,16762
15049878,3,16763
8063045,3,16764
9498536,3,16765
10078547,2,16766
7998931,1,16767
8174848,2,16768
9631870,3,16769
2976650,2,16770
16219881,2,16771
12173913,3,16772
3292324,2,16773
9053453,2,16774
17536074,3,16775
631458,1,16776
9570569,2,16777
18987646,2,16778
15545992,3,16779
9827853,2,16780
6843359,1,16781
9503033,1,16782
19475773,3,16783
1397774,2,16784
19183462,3,16785
3219989,2,16786
12032099,2,16787
1864488,2,16788
2076801,2,16789
19756162,3,16790
6690344,2,16791
7031599,2,16792
12441406,1,16793
16505496,3,16794
8070070,3,16795
9918859,2,16796
9850487,3,16797
12046551,3,16798
8551882,3,16799
17349968,3,16800
11272210,3,16801
10496075,2,16802
7870288,1,16803
9334720,3,16804
1641770,2,16805
12513038,3,16806
16108845,3,16807
17090751,3,16808
9702437,3,16809
9676728,1,16810
17582726,2,16811
16834877,3,16812
8597319,2,16813
16188170,2,16814
3188985,2,16815
6094794,1,16816
14514588,3,16817
12234790,2,16818
8207221,2,16819
2991415,1,16820
16352689,3,16821
10862638,2,16822
10391144,1,16823
14988310,3,16824
19545446,3,16825
1719570,1,16826
12196423,2,16827
16443862,3,16828
15369805,3,16829
14722519,2,16830
17989308,2,16831
1858864,1,16832
17213881,3,16833
11815459,3,16834
19017777,2,16835
10468221,1,16836
16182097,2,16837
1977234,1,16838
16519037,3,16839
16755089,3,16840
12746636,3,16841
2420664,1,16842
8913408,3,16843
15298338,2,16844
12203941,2,16845
16480561,2,16846
12828818,2,16847
2503412,1,16848
1968292,2,16849
3319305,1,16850
8551245,3,16851
9407420,3,16852
9833948,2,16853
14527045,3,16854
8334822,3,16855
1773713,3,16856
11978683,3,16857
9350451,2,16858
12086954,1,16859
12453914,3,16860
8650584,2,16861
7744318,1,16862
17003476,1,16863
15003525,3,16864
8481552,2,16865
17350686,2,16866
6323532,1,16867
16936218,3,16868
8893066,3,16869
3964756,1,16870
17299398,2,16871
19125777,3,16872
1902427,1,16873
18657335,3,16874
14706055,3,16875
17130480,3,16876
11232760,2,16877
15746699,1,16878
14614647,3,16879
1465438,1,16880
7497862,2,16881
8359108,3,16882
7796985,3,16883
15793182,2,16884
11136693,3,16885
18633115,1,16886
12361414,3,16887
12928773,1,16888
15109939,1,16889
11935714,2,16890
8732700,3,16891
1828735,2,16892
3699409,2,16893
3133235,1,16894
19027842,3,16895
9653606,3,16896
9516220,3,16897
3277033,1,16898
2078922,2,16899
1683635,3,16900
1280237,1,16901
1932936,3,16902
11285308,1,16903
10779402,2,16904
11048895,3,16905
1671379,3,16906
15128771,2,16907
15858610,2,16908
8013760,3,16909
15677784,3,16910
1869877,1,16911
15322753,2,16912
9614617,2,16913
17133785,3,16914
2144301,1,16915
1830860,2,16916
16804068,1,16917
2384188,2,16918
8094359,1,16919
3286334,1,16920
9562350,2,16921
16403820,2,16922
18794553,3,16923
12888120,1,16924
15281007,3,16925
15161771,3,16926
11874434,2,16927
1643801,3,16928
9198043,2,16929
7523287,2,16930
16394088,3,16931
7333950,1,16932
3057897,3,16933
14662903,2,16934
15315864,3,16935
12401729,3,16936
12144585,2,16937
85167,1,16938
10677395,3,16939
2186054,3,16940
19715561,1,16941
3310940,3,16942
16263245,2,16943
1983329,2,16944
15220204,2,16945
15606694,2,16946
2523405,2,16947
15920034,3,16948
10720043,3,16949
9636185,2,16950
16784180,3,16951
11712937,3,16952
18632021,3,16953
7826821,3,16954
1698309,2,16955
11289040,2,16956
15585995,3,16957
16873535,1,16958
15640407,3,16959
2239905,3,16960
11334504,2,16961
1732306,2,16962
16472049,3,16963
11567629,2,16964
14671216,3,16965
17616355,2,16966
17376830,2,16967
12832324,3,16968
17180611,3,16969
11524245,1,16970
16790847,2,16971
17987126,3,16972
16556844,2,16973
7819935,2,16974
3292330,1,16975
19191984,3,16976
9662410,2,16977
17212599,2,16978
8485921,1,16979
15207750,2,16980
17965882,2,16981
2149684,2,16982
19165345,3,16983
7813806,2,16984
8908656,3,16985
2959437,2,16986
3677982,2,16987
16249543,3,16988
8130360,1,16989
18312754,3,16990
2180311,1,16991
10195930,2,16992
9685513,3,16993
11916952,3,16994
9784493,3,16995
1353802,3,16996
6625630,2,16997
8552991,2,16998
3894130,2,16999
12446618,1,17000
12798445,1,17001
7926297,2,17002
1478363,2,17003
18227068,1,17004
17969381,3,17005
16301745,2,17006
15562143,3,17007
9316164,3,17008
10746480,2,17009
9672120,1,17010
15561965,3,17011
7794577,3,17012
6480821,2,17013
10878475,2,17014
9166663,2,17015
18835956,3,17016
11110228,3,17017
16373902,2,17018
12202536,1,17019
15220247,3,17020
16732013,3,17021
16544364,2,17022
3958191,1,17023
2307094,1,17024
1545870,3,17025
4006299,2,17026
12213867,3,17027
18215174,2,17028
12351470,3,17029
16443765,2,17030
16925808,3,17031
15937634,3,17032
3995073,1,17033
2293753,3,17034
16123473,2,17035
9637495,2,17036
15056379,2,17037
10535433,3,17038
17334650,2,17039
3976357,1,17040
18256362,2,17041
2418197,1,17042
870354,2,17043
14704836,3,17044
7492163,2,17045
11220283,3,17046
8739857,2,17047
12882932,2,17048
17593275,3,17049
10512378,1,17050
10698197,1,17051
2857210,3,17052
3838933,1,17053
7575997,2,17054
16423628,3,17055
15868769,3,17056
6451172,1,17057
2851714,1,17058
16391903,3,17059
16507891,3,17060
16828193,3,17061
10525659,2,17062
12466341,3,17063
2607255,1,17064
11978638,3,17065
1828030,2,17066
11978684,2,17067
19055828,3,17068
8922357,2,17069
15004255,2,17070
12502652,2,17071
8433987,2,17072
6355139,3,17073
14693990,3,17074
10692053,2,17075
16469985,3,17076
1396318,1,17077
15846742,3,17078
8281723,2,17079
10739754,2,17080
9362527,2,17081
11522497,3,17082
9783245,2,17083
8163049,2,17084
2791824,2,17085
3042251,2,17086
18216319,3,17087
16339897,2,17088
1513118,1,17089
3543058,2,17090
17327320,2,17091
9314549,2,17092
2138577,1,17093
12589186,3,17094
16911629,2,17095
9218833,2,17096
18375416,3,17097
12663572,2,17098
12364302,2,17099
18056379,2,17100
8877297,3,17101
15334372,2,17102
10084243,3,17103
14678953,1,17104
18552362,2,17105
9287053,3,17106
18566339,3,17107
10588521,2,17108
15369198,2,17109
2957390,1,17110
15467829,3,17111
16709308,3,17112
15715684,3,17113
14988296,3,17114
2060727,1,17115
1905225,1,17116
14550880,2,17117
10550411,3,17118
11801660,2,17119
17644623,3,17120
16530770,2,17121
12732873,2,17122
8405697,2,17123
6239872,2,17124
6459051,2,17125
15220190,2,17126
132978,1,17127
11978663,2,17128
2451505,1,17129
15069400,2,17130
9005968,2,17131
2951186,2,17132
11033586,3,17133
7888042,2,17134
9156048,3,17135
18194666,2,17136
10445836,3,17137
18588707,2,17138
3934967,2,17139
19033410,2,17140
10342684,3,17141
19245711,3,17142
1980453,3,17143
17429603,3,17144
15616232,3,17145
9780221,2,17146
15853899,2,17147
16545977,3,17148
2965293,1,17149
12008682,2,17150
15889235,3,17151
16643856,2,17152
15126243,3,17153
7532072,2,17154
11461193,3,17155
18200815,3,17156
3525850,1,17157
17298588,2,17158
9237801,2,17159
2648723,3,17160
8111638,1,17161
16207847,3,17162
10332670,3,17163
9562680,1,17164
10097932,2,17165
440839,2,17166
8635643,2,17167
17956579,2,17168
1397713,3,17169
8786014,2,17170
8846677,2,17171
2676272,1,17172
12153522,2,17173
17911348,3,17174
9174902,1,17175
17217413,1,17176
15164172,3,17177
15924147,3,17178
15047092,3,17179
7034534,2,17180
17728404,3,17181
1139259,2,17182
9562245,1,17183
18497461,3,17184
2526763,1,17185
18483616,3,17186
9740623,1,17187
15637423,3,17188
15845431,3,17189
17349010,2,17190
16505520,2,17191
12789655,2,17192
7590817,2,17193
10440120,3,17194
3897768,1,17195
9564847,2,17196
8402395,1,17197
16186287,3,17198
3890555,1,17199
11317350,2,17200
12898016,2,17201
15784954,1,17202
11907130,2,17203
18583384,2,17204
1468304,2,17205
16043733,3,17206
18489577,2,17207
2580153,1,17208
9096968,2,17209
1428492,2,17210
15184500,2,17211
8447376,1,17212
18664535,3,17213
18309686,3,17214
9096992,3,17215
7853629,3,17216
9051402,3,17217
18077612,2,17218
112380,1,17219
8686981,3,17220
16941054,2,17221
17235302,1,17222
10777104,2,17223
19389826,3,17224
8816978,2,17225
16868300,3,17226
14767595,3,17227
11189829,3,17228
14514569,3,17229
7429061,2,17230
1284550,3,17231
17977935,3,17232
17044752,3,17233
11679387,3,17234
1888242,3,17235
2524415,2,17236
1562759,2,17237
6751737,2,17238
16799401,3,17239
1516509,2,17240
7792311,3,17241
17173714,3,17242
12836865,2,17243
3229072,1,17244
6608807,2,17245
16306336,2,17246
8262318,2,17247
3373615,1,17248
7556989,3,17249
3585599,2,17250
11527957,1,17251
15793183,3,17252
18762382,1,17253
6134178,2,17254
10683186,1,17255
6324215,2,17256
10229293,3,17257
7152530,2,17258
14618419,3,17259
18296490,1,17260
18710591,2,17261
2437017,1,17262
6733587,1,17263
1586783,2,17264
7595359,1,17265
7924771,2,17266
9267988,2,17267
2226390,3,17268
15916996,3,17269
7926294,3,17270
15860689,3,17271
7587849,3,17272
2857945,2,17273
16249446,2,17274
18488188,3,17275
12857675,3,17276
6652356,1,17277
10491408,3,17278
12426635,2,17279
8452322,3,17280
2303172,2,17281
10909997,2,17282
8370696,2,17283
6365945,2,17284
1568533,2,17285
8314440,3,17286
2268272,1,17287
7796991,3,17288
18482868,2,17289
12728975,3,17290
1928239,2,17291
9727892,3,17292
12957695,2,17293
16949517,2,17294
6374595,2,17295
17509737,2,17296
10688808,3,17297
744142,1,17298
16735074,2,17299
18029454,2,17300
16318863,1,17301
17575467,3,17302
624444,2,17303
16882744,2,17304
2215560,2,17305
1370506,1,17306
9112012,1,17307
15670764,1,17308
17197270,2,17309
15210748,2,17310
11030756,3,17311
3894138,2,17312
18420100,3,17313
16900086,3,17314
11972305,3,17315
8001626,2,17316
8270133,3,17317
11286636,2,17318
17303807,2,17319
16259856,2,17320
3127497,1,17321
2318347,1,17322
15983261,3,17323
15161785,3,17324
16076470,1,17325
7890013,2,17326
17984654,3,17327
14744819,1,17328
9857328,1,17329
11801510,3,17330
2559864,3,17331
3618162,2,17332
14610263,2,17333
15616229,3,17334
8700877,2,17335
12583792,3,17336
12739028,1,17337
14707442,1,17338
6362429,1,17339
7679418,3,17340
10090009,1,17341
8035658,3,17342
7548237,1,17343
18223311,3,17344
15579520,3,17345
1764129,2,17346
8305878,1,17347
8086754,2,17348
12028371,3,17349
18989445,2,17350
18644073,3,17351
7883124,1,17352
17470192,2,17353
12955714,2,17354
18199129,3,17355
7861877,2,17356
11194249,2,17357
15563977,3,17358
11589426,1,17359
8894169,1,17360
18039816,3,17361
15777477,3,17362
2972427,2,17363
16849406,2,17364
8400068,1,17365
16776864,3,17366
10666411,1,17367
15200455,3,17368
1850203,1,17369
7806022,2,17370
8102726,2,17371
18840781,2,17372
8914032,2,17373
6094325,1,17374
3555956,2,17375
2438180,1,17376
17299074,3,17377
14694146,3,17378
3053749,3,17379
1292948,2,17380
8826977,3,17381
3910444,1,17382
8109840,2,17383
10333901,3,17384
11883146,1,17385
8675560,2,17386
16092968,3,17387
3949802,1,17388
7705195,3,17389
19250524,3,17390
15605410,2,17391
17370059,2,17392
17011154,3,17393
14557428,3,17394
8676087,2,17395
16669999,3,17396
15794920,3,17397
8864644,1,17398
16678014,2,17399
7000593,1,17400
7724182,2,17401
9368917,1,17402
3311778,2,17403
12588772,3,17404
3325220,2,17405
8088109,2,17406
6448759,1,17407
2405698,1,17408
18258851,2,17409
12215475,3,17410
18456735,1,17411
2002657,1,17412
11298778,3,17413
6337899,1,17414
1986916,2,17415
10819235,1,17416
16030147,2,17417
3073901,3,17418
11126413,3,17419
8306503,2,17420
1310913,3,17421
2522859,2,17422
6143085,2,17423
11046216,1,17424
11791216,3,17425
15654602,3,17426
1967567,3,17427
15619291,2,17428
3653560,2,17429
12712243,3,17430
9178025,2,17431
8445012,2,17432
1324227,1,17433
9830960,2,17434
6233198,1,17435
17192490,3,17436
9829231,2,17437
8855307,2,17438
14764782,3,17439
17392725,3,17440
11356606,1,17441
18773191,2,17442
8405746,2,17443
2077432,1,17444
19263683,3,17445
15737646,3,17446
15236750,2,17447
15220213,2,17448
19106241,2,17449
17192337,2,17450
16043842,1,17451
10741565,3,17452
15607400,2,17453
15127069,3,17454
15102436,3,17455
18984671,3,17456
6220613,1,17457
14761780,1,17458
8945471,3,17459
2140081,2,17460
12796570,3,17461
12606533,3,17462
8061362,2,17463
19060127,1,17464
1887928,1,17465
2767020,3,17466
16227462,3,17467
1453525,2,17468
2374847,2,17469
9732338,3,17470
11381296,2,17471
8314439,2,17472
17587750,3,17473
7895460,3,17474
12540638,3,17475
8941466,2,17476
2463334,1,17477
11711325,2,17478
3514336,2,17479
17130195,3,17480
10691912,2,17481
1929614,2,17482
6343073,1,17483
3090107,2,17484
8637860,2,17485
3882490,1,17486
12324985,2,17487
10789601,3,17488
17766054,3,17489
14988246,3,17490
2200623,2,17491
6345996,1,17492
17016693,3,17493
2566050,2,17494
8898811,3,17495
9690055,3,17496
11300445,3,17497
15111515,3,17498
11090238,1,17499
15186867,2,17500
16380489,2,17501
8666145,3,17502
9118771,3,17503
11259809,3,17504
16252196,3,17505
3894969,2,17506
12606524,3,17507
6373458,2,17508
12799126,3,17509
18498634,3,17510
17891166,1,17511
9700996,1,17512
217447,1,17513
17963738,2,17514
17290029,3,17515
3403714,3,17516
8150235,2,17517
15694706,3,17518
17991128,3,17519
15384961,3,17520
18694484,3,17521
15234937,3,17522
3416556,2,17523
10564214,1,17524
9949859,3,17525
8741819,2,17526
16164650,2,17527
11035773,2,17528
7821145,2,17529
6814007,2,17530
11973256,3,17531
15830177,3,17532
6229439,1,17533
18328868,2,17534
9509289,2,17535
17469043,3,17536
18760137,3,17537
8971073,3,17538
10545951,3,17539
12597780,2,17540
8135805,1,17541
9112026,3,17542
9263013,1,17543
8644865,1,17544
14693413,3,17545
6360782,1,17546
9122227,2,17547
18162508,3,17548
3081208,2,17549
2384189,1,17550
11342969,1,17551
12647842,2,17552
15735891,3,17553
17101399,2,17554
3000746,1,17555
9166680,3,17556
12716671,3,17557
12027927,2,17558
6450274,1,17559
909549,2,17560
18443203,3,17561
11375371,3,17562
3342015,1,17563
16357806,3,17564
12049723,2,17565
6571875,1,17566
17928989,3,17567
15536023,3,17568
2200727,3,17569
7888043,2,17570
6883199,1,17571
16857181,3,17572
10235199,2,17573
16407714,3,17574
17981623,2,17575
8968014,3,17576
7499178,2,17577
2668949,1,17578
11558867,3,17579
15765621,2,17580
2354747,2,17581
19602663,3,17582
7867879,3,17583
8543838,2,17584
2568957,1,17585
6337335,2,17586
12790304,2,17587
8143505,2,17588
9365232,1,17589
15991022,2,17590
19436648,3,17591
4053951,2,17592
3284388,1,17593
8305825,1,17594
9166737,1,17595
8324491,2,17596
10484054,1,17597
10588366,1,17598
11092290,2,17599
7664638,3,17600
15328385,3,17601
10445835,3,17602
19629430,3,17603
7001927,1,17604
9322806,3,17605
16140307,2,17606
12919291,2,17607
17444413,3,17608
9345282,1,17609
1517368,3,17610
3933437,2,17611
1970710,1,17612
15919129,2,17613
7629237,3,17614
6391989,1,17615
1406301,3,17616
9032101,3,17617
15066886,2,17618
8572838,3,17619
18272826,2,17620
16936196,3,17621
9879726,1,17622
2508176,3,17623
11145722,2,17624
7152127,1,17625
19568428,3,17626
1934356,1,17627
6357915,2,17628
3553851,2,17629
3954437,2,17630
14612382,1,17631
18039814,1,17632
12534451,3,17633
10615429,1,17634
12087017,2,17635
12356784,3,17636
7989471,2,17637
16306801,3,17638
12351439,2,17639
17563060,2,17640
18469202,3,17641
8422815,3,17642
10580417,2,17643
18339973,3,17644
12606516,1,17645
1610978,1,17646
8733594,1,17647
18552604,3,17648
11994901,3,17649
3407604,3,17650
2138578,1,17651
6337901,1,17652
3497974,1,17653
334498,2,17654
15811196,3,17655
17322579,3,17656
11327378,2,17657
1679401,3,17658
3523245,2,17659
11985511,2,17660
10510949,2,17661
11809162,2,17662
2037851,3,17663
18502305,3,17664
15561966,3,17665
17095652,1,17666
8218929,2,17667
6445927,1,17668
15448106,3,17669
19125193,2,17670
15984382,2,17671
7722501,1,17672
6992320,1,17673
